,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
42,MCSSA003176,JILOTEPEC,MEXICO,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,330 km,329796,4 hours 16 mins,15352
43,MCSSA003176,JILOTEPEC,MEXICO,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,330 km,329796,4 hours 16 mins,15352
44,MCSSA003176,JILOTEPEC,MEXICO,PLSSA014922,TEHUACÁN,PUEBLA,357 km,357380,4 hours 0 mins,14405
45,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA006306,CUAUTLANCINGO,PUEBLA,299 km,299422,4 hours 42 mins,16906
46,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014794,HUAUCHINANGO,PUEBLA,352 km,352192,5 hours 13 mins,18781
47,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014806,CHIGNAHUAPAN,PUEBLA,366 km,366342,5 hours 25 mins,19525
48,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014811,ZACAPOAXTLA,PUEBLA,444 km,444002,6 hours 36 mins,23746
49,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014823,ZACAPOAXTLA,PUEBLA,444 km,444002,6 hours 36 mins,23746
50,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,377 km,376904,5 hours 46 mins,20787
51,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014840,HUEJOTZINGO,PUEBLA,294 km,294467,4 hours 38 mins,16685
52,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014852,PUEBLA,PUEBLA,313 km,313375,5 hours 3 mins,18186
53,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014864,PUEBLA,PUEBLA,313 km,313375,5 hours 3 mins,18186
54,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014876,PUEBLA,PUEBLA,313 km,313375,5 hours 3 mins,18186
55,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,338 km,337879,5 hours 21 mins,19276
56,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014893,ACATLÁN,PUEBLA,425 km,425468,7 hours 6 mins,25556
57,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,406 km,405725,6 hours 27 mins,23194
58,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,406 km,405725,6 hours 27 mins,23194
59,MCSSA004832,OTZOLOAPAN,MEXICO,PLSSA014922,TEHUACÁN,PUEBLA,433 km,433309,6 hours 11 mins,22247
60,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA006306,CUAUTLANCINGO,PUEBLA,243 km,243329,2 hours 40 mins,9615
61,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014794,HUAUCHINANGO,PUEBLA,245 km,244847,2 hours 45 mins,9878
62,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014806,CHIGNAHUAPAN,PUEBLA,259 km,258998,2 hours 57 mins,10622
63,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014811,ZACAPOAXTLA,PUEBLA,357 km,357456,4 hours 13 mins,15165
64,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014823,ZACAPOAXTLA,PUEBLA,357 km,357456,4 hours 13 mins,15165
65,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,305 km,304753,3 hours 26 mins,12345
66,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014840,HUEJOTZINGO,PUEBLA,238 km,238468,2 hours 36 mins,9375
67,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014852,PUEBLA,PUEBLA,257 km,257281,3 hours 2 mins,10895
68,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014864,PUEBLA,PUEBLA,257 km,257281,3 hours 2 mins,10895
69,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014876,PUEBLA,PUEBLA,257 km,257281,3 hours 2 mins,10895
70,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,320 km,319943,3 hours 48 mins,13656
71,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014893,ACATLÁN,PUEBLA,408 km,407532,5 hours 32 mins,19936
72,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,350 km,349632,4 hours 25 mins,15904
73,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,350 km,349632,4 hours 25 mins,15904
74,MCSSA004996,POLOTITLÁN,MEXICO,PLSSA014922,TEHUACÁN,PUEBLA,377 km,377215,4 hours 9 mins,14957
75,MCSSA005066,RAYÓN,MEXICO,PLSSA006306,CUAUTLANCINGO,PUEBLA,186 km,185672,2 hours 36 mins,9342
76,MCSSA005066,RAYÓN,MEXICO,PLSSA014794,HUAUCHINANGO,PUEBLA,238 km,238441,3 hours 7 mins,11218
77,MCSSA005066,RAYÓN,MEXICO,PLSSA014806,CHIGNAHUAPAN,PUEBLA,253 km,252592,3 hours 19 mins,11961
78,MCSSA005066,RAYÓN,MEXICO,PLSSA014811,ZACAPOAXTLA,PUEBLA,330 km,330251,4 hours 30 mins,16182
79,MCSSA005066,RAYÓN,MEXICO,PLSSA014823,ZACAPOAXTLA,PUEBLA,330 km,330251,4 hours 30 mins,16182
80,MCSSA005066,RAYÓN,MEXICO,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,263 km,263153,3 hours 40 mins,13223
81,MCSSA005066,RAYÓN,MEXICO,PLSSA014840,HUEJOTZINGO,PUEBLA,181 km,180717,2 hours 32 mins,9121
82,MCSSA005066,RAYÓN,MEXICO,PLSSA014852,PUEBLA,PUEBLA,200 km,199624,2 hours 57 mins,10622
83,MCSSA005066,RAYÓN,MEXICO,PLSSA014864,PUEBLA,PUEBLA,200 km,199624,2 hours 57 mins,10622
84,MCSSA005066,RAYÓN,MEXICO,PLSSA014876,PUEBLA,PUEBLA,200 km,199624,2 hours 57 mins,10622
85,MCSSA005066,RAYÓN,MEXICO,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,224 km,224128,3 hours 15 mins,11712
86,MCSSA005066,RAYÓN,MEXICO,PLSSA014893,ACATLÁN,PUEBLA,312 km,311717,5 hours 0 mins,17992
87,MCSSA005066,RAYÓN,MEXICO,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,292 km,291975,4 hours 21 mins,15630
88,MCSSA005066,RAYÓN,MEXICO,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,292 km,291975,4 hours 21 mins,15630
89,MCSSA005066,RAYÓN,MEXICO,PLSSA014922,TEHUACÁN,PUEBLA,320 km,319558,4 hours 5 mins,14684
90,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA006306,CUAUTLANCINGO,PUEBLA,285 km,285489,4 hours 35 mins,16500
91,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014794,HUAUCHINANGO,PUEBLA,338 km,338259,5 hours 6 mins,18376
92,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014806,CHIGNAHUAPAN,PUEBLA,352 km,352409,5 hours 19 mins,19120
93,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014811,ZACAPOAXTLA,PUEBLA,430 km,430069,6 hours 29 mins,23340
94,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014823,ZACAPOAXTLA,PUEBLA,430 km,430069,6 hours 29 mins,23340
95,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,363 km,362970,5 hours 40 mins,20381
96,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014840,HUEJOTZINGO,PUEBLA,281 km,280534,4 hours 31 mins,16280
97,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014852,PUEBLA,PUEBLA,299 km,299441,4 hours 56 mins,17780
98,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014864,PUEBLA,PUEBLA,299 km,299441,4 hours 56 mins,17780
99,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014876,PUEBLA,PUEBLA,299 km,299441,4 hours 56 mins,17780
100,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,324 km,323946,5 hours 15 mins,18871
101,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014893,ACATLÁN,PUEBLA,412 km,411535,6 hours 59 mins,25151
102,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,392 km,391792,6 hours 20 mins,22789
103,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,392 km,391792,6 hours 20 mins,22789
104,MCSSA008566,ZACAZONAPAN,MEXICO,PLSSA014922,TEHUACÁN,PUEBLA,419 km,419376,6 hours 4 mins,21842
105,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA006306,CUAUTLANCINGO,PUEBLA,256 km,255909,2 hours 50 mins,10194
106,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014794,HUAUCHINANGO,PUEBLA,257 km,257428,2 hours 54 mins,10457
107,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014806,CHIGNAHUAPAN,PUEBLA,272 km,271578,3 hours 7 mins,11201
108,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014811,ZACAPOAXTLA,PUEBLA,370 km,370037,4 hours 22 mins,15744
109,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014823,ZACAPOAXTLA,PUEBLA,370 km,370037,4 hours 22 mins,15744
110,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,317 km,317333,3 hours 35 mins,12924
111,MCSSA015304,ATLACOMULCO,MEXICO,PLSSA014840,HUEJOTZINGO,PUEBLA,251 km,251049,2 hours 46 mins,9954
