,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
40,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,ZSSSA012504,GUADALUPE,ZACATECAS,565 km,565254,6 hours 23 mins,22965
41,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,ZSSSA012545,ZACATECAS,ZACATECAS,554 km,554116,6 hours 13 mins,22399
42,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,ZSSSA012562,OJOCALIENTE,ZACATECAS,597 km,596517,6 hours 47 mins,24401
43,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,ZSSSA012586,FRESNILLO,ZACATECAS,549 km,549126,6 hours 23 mins,22954
44,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,ZSSSA012603,RÍO GRANDE,ZACATECAS,606 km,606032,7 hours 4 mins,25464
45,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,ZSSSA012620,JALPA,ZACATECAS,700 km,700070,8 hours 17 mins,29804
46,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,ZSSSA012644,TLALTENANGO DE SÁNCHEZ ROMÁN,ZACATECAS,713 km,712979,8 hours 28 mins,30491
47,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,ZSSSA012661,CONCEPCIÓN DEL ORO,ZACATECAS,299 km,299156,3 hours 37 mins,13019
48,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,ZSSSA012504,GUADALUPE,ZACATECAS,511 km,511222,5 hours 56 mins,21338
49,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,ZSSSA012545,ZACATECAS,ZACATECAS,500 km,500084,5 hours 46 mins,20772
50,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,ZSSSA012562,OJOCALIENTE,ZACATECAS,542 km,542485,6 hours 20 mins,22774
51,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,ZSSSA012586,FRESNILLO,ZACATECAS,495 km,495094,5 hours 55 mins,21327
52,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,ZSSSA012603,RÍO GRANDE,ZACATECAS,552 km,552000,6 hours 37 mins,23837
53,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,ZSSSA012620,JALPA,ZACATECAS,646 km,646038,7 hours 50 mins,28177
54,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,ZSSSA012644,TLALTENANGO DE SÁNCHEZ ROMÁN,ZACATECAS,659 km,658947,8 hours 1 min,28864
55,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,ZSSSA012661,CONCEPCIÓN DEL ORO,ZACATECAS,245 km,245124,3 hours 10 mins,11392
56,NLSSA014226,MONTEMORELOS,NUEVO LEON,ZSSSA012504,GUADALUPE,ZACATECAS,551 km,550962,6 hours 27 mins,23214
57,NLSSA014226,MONTEMORELOS,NUEVO LEON,ZSSSA012545,ZACATECAS,ZACATECAS,540 km,539823,6 hours 17 mins,22648
58,NLSSA014226,MONTEMORELOS,NUEVO LEON,ZSSSA012562,OJOCALIENTE,ZACATECAS,582 km,582224,6 hours 51 mins,24650
59,NLSSA014226,MONTEMORELOS,NUEVO LEON,ZSSSA012586,FRESNILLO,ZACATECAS,535 km,534833,6 hours 27 mins,23203
60,NLSSA014226,MONTEMORELOS,NUEVO LEON,ZSSSA012603,RÍO GRANDE,ZACATECAS,592 km,591739,7 hours 9 mins,25713
61,NLSSA014226,MONTEMORELOS,NUEVO LEON,ZSSSA012620,JALPA,ZACATECAS,686 km,685778,8 hours 21 mins,30053
62,NLSSA014226,MONTEMORELOS,NUEVO LEON,ZSSSA012644,TLALTENANGO DE SÁNCHEZ ROMÁN,ZACATECAS,699 km,698687,8 hours 32 mins,30741
63,NLSSA014226,MONTEMORELOS,NUEVO LEON,ZSSSA012661,CONCEPCIÓN DEL ORO,ZACATECAS,285 km,284864,3 hours 41 mins,13268
64,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,ZSSSA012504,GUADALUPE,ZACATECAS,378 km,378157,4 hours 30 mins,16205
65,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,ZSSSA012545,ZACATECAS,ZACATECAS,367 km,367019,4 hours 21 mins,15638
66,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,ZSSSA012562,OJOCALIENTE,ZACATECAS,395 km,395118,4 hours 34 mins,16415
67,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,ZSSSA012586,FRESNILLO,ZACATECAS,362 km,362028,4 hours 30 mins,16193
68,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,ZSSSA012603,RÍO GRANDE,ZACATECAS,419 km,418934,5 hours 12 mins,18703
69,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,ZSSSA012620,JALPA,ZACATECAS,499 km,499253,6 hours 20 mins,22819
70,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,ZSSSA012644,TLALTENANGO DE SÁNCHEZ ROMÁN,ZACATECAS,526 km,525882,6 hours 36 mins,23731
71,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,ZSSSA012661,CONCEPCIÓN DEL ORO,ZACATECAS,224 km,223600,3 hours 9 mins,11354
