,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
37,TSSSA017745,NUEVO LAREDO,TAMAULIPAS,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,744 km,743541,9 hours 30 mins,34212
38,TSSSA017745,NUEVO LAREDO,TAMAULIPAS,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,847 km,846754,11 hours 35 mins,41670
39,TSSSA017745,NUEVO LAREDO,TAMAULIPAS,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,847 km,846703,11 hours 33 mins,41585
40,TSSSA017750,EL MANTE,TAMAULIPAS,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,305 km,304670,4 hours 16 mins,15356
41,TSSSA017750,EL MANTE,TAMAULIPAS,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,302 km,301638,4 hours 11 mins,15037
42,TSSSA017750,EL MANTE,TAMAULIPAS,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,297 km,296561,4 hours 16 mins,15377
43,TSSSA017750,EL MANTE,TAMAULIPAS,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,303 km,303209,4 hours 15 mins,15306
44,TSSSA017750,EL MANTE,TAMAULIPAS,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,218 km,217556,3 hours 6 mins,11189
45,TSSSA017750,EL MANTE,TAMAULIPAS,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,97.2 km,97235,1 hour 36 mins,5785
46,TSSSA017750,EL MANTE,TAMAULIPAS,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,200 km,200448,3 hours 41 mins,13244
47,TSSSA017750,EL MANTE,TAMAULIPAS,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,200 km,200397,3 hours 39 mins,13158
48,TSSSA017762,SAN FERNANDO,TAMAULIPAS,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,507 km,507044,6 hours 7 mins,22027
49,TSSSA017762,SAN FERNANDO,TAMAULIPAS,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,504 km,504012,6 hours 2 mins,21708
50,TSSSA017762,SAN FERNANDO,TAMAULIPAS,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,427 km,427231,5 hours 37 mins,20248
51,TSSSA017762,SAN FERNANDO,TAMAULIPAS,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,506 km,505584,6 hours 6 mins,21977
