,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,ZSSSA012504,GUADALUPE,ZACATECAS,NTSSA015076,TEPIC,NAYARIT,533 km,533451,6 hours 32 mins,23522
1,ZSSSA012545,ZACATECAS,ZACATECAS,NTSSA015076,TEPIC,NAYARIT,542 km,542437,6 hours 42 mins,24140
2,ZSSSA012562,OJOCALIENTE,ZACATECAS,NTSSA015076,TEPIC,NAYARIT,511 km,510719,6 hours 20 mins,22815
3,ZSSSA012586,FRESNILLO,ZACATECAS,NTSSA015076,TEPIC,NAYARIT,599 km,598800,7 hours 26 mins,26766
4,ZSSSA012603,RÍO GRANDE,ZACATECAS,NTSSA015076,TEPIC,NAYARIT,676 km,675875,8 hours 11 mins,29456
5,ZSSSA012620,JALPA,ZACATECAS,NTSSA015076,TEPIC,NAYARIT,354 km,353774,5 hours 4 mins,18236
6,ZSSSA012644,TLALTENANGO DE SÁNCHEZ ROMÁN,ZACATECAS,NTSSA015076,TEPIC,NAYARIT,343 km,342838,5 hours 10 mins,18596
7,ZSSSA012661,CONCEPCIÓN DEL ORO,ZACATECAS,NTSSA015076,TEPIC,NAYARIT,799 km,799084,9 hours 31 mins,34275
