,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
32,VZSSA014950,POZA RICA DE HIDALGO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,860 km,859571,11 hours 5 mins,39913
33,VZSSA014950,POZA RICA DE HIDALGO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,945 km,944677,12 hours 41 mins,45631
34,VZSSA014950,POZA RICA DE HIDALGO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,859 km,858901,11 hours 0 mins,39629
35,VZSSA014950,POZA RICA DE HIDALGO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,769 km,768909,10 hours 8 mins,36467
36,VZSSA014950,POZA RICA DE HIDALGO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,866 km,865755,11 hours 11 mins,40241
37,VZSSA014950,POZA RICA DE HIDALGO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,"1,120 km",1119885,14 hours 22 mins,51742
38,VZSSA014950,POZA RICA DE HIDALGO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,898 km,897714,11 hours 16 mins,40551
39,VZSSA014950,POZA RICA DE HIDALGO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,953 km,953373,13 hours 24 mins,48226
40,VZSSA014974,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,732 km,732145,9 hours 22 mins,33727
41,VZSSA014974,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,740 km,739709,9 hours 35 mins,34529
42,VZSSA014974,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,798 km,797902,10 hours 25 mins,37518
43,VZSSA014974,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,883 km,883008,12 hours 1 min,43236
44,VZSSA014974,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,797 km,797232,10 hours 21 mins,37234
45,VZSSA014974,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,707 km,707240,9 hours 28 mins,34072
46,VZSSA014974,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,804 km,804086,10 hours 31 mins,37846
47,VZSSA014974,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,"1,058 km",1058216,13 hours 42 mins,49347
48,VZSSA014974,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,836 km,836045,10 hours 36 mins,38156
49,VZSSA014974,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,892 km,891704,12 hours 44 mins,45830
50,VZSSA015003,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,639 km,638819,7 hours 24 mins,26645
51,VZSSA015003,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,646 km,646383,7 hours 37 mins,27447
52,VZSSA015003,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,705 km,704576,8 hours 27 mins,30436
53,VZSSA015003,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,790 km,789681,10 hours 3 mins,36154
54,VZSSA015003,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,704 km,703906,8 hours 23 mins,30152
55,VZSSA015003,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,614 km,613914,7 hours 30 mins,26990
56,VZSSA015003,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,711 km,710760,8 hours 33 mins,30764
57,VZSSA015003,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,965 km,964889,11 hours 44 mins,42264
58,VZSSA015003,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,743 km,742718,8 hours 38 mins,31074
59,VZSSA015003,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,798 km,798377,10 hours 46 mins,38748
60,VZSSA015015,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,639 km,638819,7 hours 24 mins,26645
61,VZSSA015015,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,646 km,646383,7 hours 37 mins,27447
62,VZSSA015015,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,705 km,704576,8 hours 27 mins,30436
63,VZSSA015015,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,790 km,789681,10 hours 3 mins,36154
64,VZSSA015015,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,704 km,703906,8 hours 23 mins,30152
65,VZSSA015015,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,614 km,613914,7 hours 30 mins,26990
66,VZSSA015015,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,711 km,710760,8 hours 33 mins,30764
67,VZSSA015015,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,965 km,964889,11 hours 44 mins,42264
68,VZSSA015015,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,743 km,742718,8 hours 38 mins,31074
69,VZSSA015015,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,798 km,798377,10 hours 46 mins,38748
70,VZSSA015032,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,639 km,638819,7 hours 24 mins,26645
71,VZSSA015032,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,646 km,646383,7 hours 37 mins,27447
72,VZSSA015032,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,705 km,704576,8 hours 27 mins,30436
73,VZSSA015032,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,790 km,789681,10 hours 3 mins,36154
74,VZSSA015032,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,704 km,703906,8 hours 23 mins,30152
75,VZSSA015032,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,614 km,613914,7 hours 30 mins,26990
76,VZSSA015032,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,711 km,710760,8 hours 33 mins,30764
77,VZSSA015032,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,965 km,964889,11 hours 44 mins,42264
78,VZSSA015032,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,743 km,742718,8 hours 38 mins,31074
79,VZSSA015032,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,798 km,798377,10 hours 46 mins,38748
80,VZSSA015044,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,639 km,638819,7 hours 24 mins,26645
81,VZSSA015044,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,646 km,646383,7 hours 37 mins,27447
82,VZSSA015044,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,705 km,704576,8 hours 27 mins,30436
83,VZSSA015044,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,790 km,789681,10 hours 3 mins,36154
84,VZSSA015044,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,704 km,703906,8 hours 23 mins,30152
85,VZSSA015044,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,614 km,613914,7 hours 30 mins,26990
86,VZSSA015044,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,711 km,710760,8 hours 33 mins,30764
87,VZSSA015044,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,965 km,964889,11 hours 44 mins,42264
88,VZSSA015044,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,743 km,742718,8 hours 38 mins,31074
89,VZSSA015044,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,798 km,798377,10 hours 46 mins,38748
90,VZSSA015056,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,639 km,638819,7 hours 24 mins,26645
91,VZSSA015056,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,646 km,646383,7 hours 37 mins,27447
92,VZSSA015056,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,705 km,704576,8 hours 27 mins,30436
93,VZSSA015056,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,790 km,789681,10 hours 3 mins,36154
94,VZSSA015056,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,704 km,703906,8 hours 23 mins,30152
95,VZSSA015056,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,614 km,613914,7 hours 30 mins,26990
96,VZSSA015056,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,711 km,710760,8 hours 33 mins,30764
97,VZSSA015056,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,965 km,964889,11 hours 44 mins,42264
98,VZSSA015056,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,743 km,742718,8 hours 38 mins,31074
99,VZSSA015056,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,798 km,798377,10 hours 46 mins,38748
100,VZSSA015073,CÓRDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,542 km,541711,6 hours 16 mins,22558
101,VZSSA015073,CÓRDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,549 km,549276,6 hours 29 mins,23360
102,VZSSA015073,CÓRDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,607 km,607469,7 hours 19 mins,26349
103,VZSSA015073,CÓRDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,693 km,692574,8 hours 54 mins,32067
104,VZSSA015073,CÓRDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,607 km,606798,7 hours 14 mins,26065
105,VZSSA015073,CÓRDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,517 km,516807,6 hours 22 mins,22903
106,VZSSA015073,CÓRDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,614 km,613652,7 hours 25 mins,26677
107,VZSSA015073,CÓRDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,868 km,867782,10 hours 36 mins,38177
108,VZSSA015073,CÓRDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,646 km,645611,7 hours 30 mins,26987
109,VZSSA015073,CÓRDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,701 km,701270,9 hours 38 mins,34661
110,VZSSA015090,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,558 km,558447,6 hours 32 mins,23497
111,VZSSA015090,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,566 km,566012,6 hours 45 mins,24299
112,VZSSA015090,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,624 km,624204,7 hours 35 mins,27288
113,VZSSA015090,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,709 km,709310,9 hours 10 mins,33006
114,VZSSA015090,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,624 km,623534,7 hours 30 mins,27004
115,VZSSA015090,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,534 km,533543,6 hours 37 mins,23842
116,VZSSA015090,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,630 km,630388,7 hours 40 mins,27616
117,VZSSA015090,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,885 km,884518,10 hours 52 mins,39117
118,VZSSA015090,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,662 km,662347,7 hours 45 mins,27926
119,VZSSA015090,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,718 km,718006,9 hours 53 mins,35600
120,VZSSA015126,VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,544 km,544046,6 hours 21 mins,22861
121,VZSSA015126,VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,552 km,551610,6 hours 34 mins,23663
122,VZSSA015126,VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,610 km,609803,7 hours 24 mins,26653
123,VZSSA015126,VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,695 km,694909,9 hours 0 mins,32370
124,VZSSA015126,VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,609 km,609133,7 hours 19 mins,26368
125,VZSSA015126,VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,519 km,519141,6 hours 27 mins,23206
