,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
40,MCSSA004996,POLOTITLÁN,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,492 km,491881,7 hours 17 mins,26239
41,MCSSA004996,POLOTITLÁN,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,494 km,493602,7 hours 23 mins,26575
42,MCSSA004996,POLOTITLÁN,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,613 km,613430,7 hours 28 mins,26891
43,MCSSA004996,POLOTITLÁN,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,695 km,695469,9 hours 9 mins,32912
44,MCSSA004996,POLOTITLÁN,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,517 km,516838,6 hours 4 mins,21855
45,MCSSA005066,RAYÓN,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,250 km,250200,4 hours 45 mins,17110
46,MCSSA005066,RAYÓN,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,155 km,154835,2 hours 32 mins,9145
47,MCSSA005066,RAYÓN,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,268 km,268265,3 hours 34 mins,12841
48,MCSSA005066,RAYÓN,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,267 km,267085,3 hours 31 mins,12671
49,MCSSA005066,RAYÓN,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,396 km,396066,6 hours 45 mins,24296
50,MCSSA005066,RAYÓN,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,398 km,397787,6 hours 51 mins,24632
51,MCSSA005066,RAYÓN,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,469 km,468648,6 hours 16 mins,22534
52,MCSSA005066,RAYÓN,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,551 km,550687,7 hours 56 mins,28555
