,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,ZSSSA012504,GUADALUPE,ZACATECAS,393 km,393181,4 hours 31 mins,16260
1,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,ZSSSA012545,ZACATECAS,ZACATECAS,382 km,382043,4 hours 22 mins,15693
2,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,ZSSSA012562,OJOCALIENTE,ZACATECAS,424 km,424444,4 hours 55 mins,17695
3,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,ZSSSA012586,FRESNILLO,ZACATECAS,377 km,377053,4 hours 31 mins,16248
4,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,ZSSSA012603,RÍO GRANDE,ZACATECAS,434 km,433959,5 hours 13 mins,18758
5,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,ZSSSA012620,JALPA,ZACATECAS,528 km,527997,6 hours 25 mins,23098
6,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,ZSSSA012644,TLALTENANGO DE SÁNCHEZ ROMÁN,ZACATECAS,541 km,540906,6 hours 36 mins,23786
7,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,ZSSSA012661,CONCEPCIÓN DEL ORO,ZACATECAS,127 km,127083,1 hour 45 mins,6314
