,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
39,PLSSA014823,ZACAPOAXTLA,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,426 km,426374,4 hours 59 mins,17944
40,PLSSA014823,ZACAPOAXTLA,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,389 km,388999,6 hours 34 mins,23641
41,PLSSA014823,ZACAPOAXTLA,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,391 km,390719,6 hours 40 mins,23977
42,PLSSA014823,ZACAPOAXTLA,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,628 km,627937,7 hours 43 mins,27807
43,PLSSA014823,ZACAPOAXTLA,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,710 km,709976,9 hours 24 mins,33827
44,PLSSA014823,ZACAPOAXTLA,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,531 km,531345,6 hours 20 mins,22771
45,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,GRSSA011560,TLAPEHUALA,GUERRERO,461 km,460956,6 hours 46 mins,24354
46,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,296 km,296437,3 hours 49 mins,13743
47,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,360 km,360462,4 hours 14 mins,15212
48,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,359 km,359283,4 hours 11 mins,15042
49,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,322 km,321907,5 hours 46 mins,20738
50,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,324 km,323628,5 hours 51 mins,21074
51,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,561 km,560846,6 hours 55 mins,24904
52,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,643 km,642885,8 hours 35 mins,30925
53,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,464 km,464254,5 hours 31 mins,19869
54,PLSSA014840,HUEJOTZINGO,PUEBLA,GRSSA011560,TLAPEHUALA,GUERRERO,384 km,383821,6 hours 1 min,21666
55,PLSSA014840,HUEJOTZINGO,PUEBLA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,219 km,219301,3 hours 4 mins,11055
56,PLSSA014840,HUEJOTZINGO,PUEBLA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,283 km,283327,3 hours 29 mins,12523
