,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
46,SRSSA017626,CAJEME,SONORA,SLSSA017414,BADIRAGUATO,SINALOA,424 km,424457,5 hours 23 mins,19353
47,SRSSA017626,CAJEME,SONORA,SLSSA017426,COSALÁ,SINALOA,595 km,595335,7 hours 23 mins,26563
48,SRSSA017626,CAJEME,SONORA,SLSSA017431,CULIACÁN,SINALOA,436 km,435825,5 hours 24 mins,19458
49,SRSSA017643,NAVOJOA,SONORA,SLSSA002590,CULIACÁN,SINALOA,369 km,368520,4 hours 8 mins,14861
50,SRSSA017643,NAVOJOA,SONORA,SLSSA017320,CHOIX,SINALOA,210 km,210003,2 hours 43 mins,9769
51,SRSSA017643,NAVOJOA,SONORA,SLSSA017344,SINALOA,SINALOA,260 km,260051,3 hours 18 mins,11872
52,SRSSA017643,NAVOJOA,SONORA,SLSSA017373,SALVADOR ALVARADO,SINALOA,261 km,260570,3 hours 6 mins,11173
53,SRSSA017643,NAVOJOA,SONORA,SLSSA017414,BADIRAGUATO,SINALOA,357 km,356854,4 hours 25 mins,15871
54,SRSSA017643,NAVOJOA,SONORA,SLSSA017426,COSALÁ,SINALOA,528 km,527732,6 hours 25 mins,23081
55,SRSSA017643,NAVOJOA,SONORA,SLSSA017431,CULIACÁN,SINALOA,368 km,368222,4 hours 26 mins,15977
56,SRSSA017655,NAVOJOA,SONORA,SLSSA002590,CULIACÁN,SINALOA,364 km,364439,4 hours 0 mins,14409
57,SRSSA017655,NAVOJOA,SONORA,SLSSA017320,CHOIX,SINALOA,206 km,205922,2 hours 35 mins,9317
58,SRSSA017655,NAVOJOA,SONORA,SLSSA017344,SINALOA,SINALOA,256 km,255971,3 hours 10 mins,11420
59,SRSSA017655,NAVOJOA,SONORA,SLSSA017373,SALVADOR ALVARADO,SINALOA,256 km,256489,2 hours 59 mins,10721
60,SRSSA017655,NAVOJOA,SONORA,SLSSA017414,BADIRAGUATO,SINALOA,353 km,352773,4 hours 17 mins,15420
61,SRSSA017655,NAVOJOA,SONORA,SLSSA017426,COSALÁ,SINALOA,524 km,523651,6 hours 17 mins,22630
62,SRSSA017655,NAVOJOA,SONORA,SLSSA017431,CULIACÁN,SINALOA,364 km,364142,4 hours 19 mins,15525
