,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
29,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,OCSSA014764,SAN BARTOLO COYOTEPEC,OAXACA,642 km,641872,7 hours 37 mins,27417
30,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,OCSSA014916,OAXACA DE JUÁREZ,OAXACA,621 km,620702,7 hours 6 mins,25561
31,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,OCSSA014933,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,880 km,879618,11 hours 6 mins,39968
32,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,OCSSA014950,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,598 km,597959,7 hours 25 mins,26706
33,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,OCSSA014974,SAN PEDRO MIXTEPEC -DTO. 22 -,OAXACA,489 km,489462,8 hours 15 mins,29686
34,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,OCSSA014991,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,387 km,387463,5 hours 39 mins,20340
35,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,OCSSA015015,TLACOLULA DE MATAMOROS,OAXACA,653 km,653086,7 hours 46 mins,27942
36,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,OCSSA007722,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,649 km,649075,11 hours 40 mins,41991
37,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,203 km,202653,4 hours 3 mins,14579
38,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,OCSSA014764,SAN BARTOLO COYOTEPEC,OAXACA,392 km,392426,7 hours 23 mins,26559
39,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,OCSSA014916,OAXACA DE JUÁREZ,OAXACA,371 km,371256,6 hours 52 mins,24703
40,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,OCSSA014933,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,649 km,648798,11 hours 38 mins,41885
41,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,OCSSA014950,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,561 km,560584,8 hours 57 mins,32226
42,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,OCSSA014974,SAN PEDRO MIXTEPEC -DTO. 22 -,OAXACA,404 km,404051,8 hours 47 mins,31636
43,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,OCSSA014991,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,205 km,205221,4 hours 10 mins,14995
44,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,OCSSA015015,TLACOLULA DE MATAMOROS,OAXACA,404 km,403640,7 hours 31 mins,27084
45,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,OCSSA007722,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,651 km,650694,11 hours 45 mins,42300
46,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,204 km,204272,4 hours 8 mins,14888
47,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,OCSSA014764,SAN BARTOLO COYOTEPEC,OAXACA,394 km,394045,7 hours 28 mins,26868
48,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,OCSSA014916,OAXACA DE JUÁREZ,OAXACA,373 km,372874,6 hours 57 mins,25012
49,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,OCSSA014933,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,650 km,650416,11 hours 43 mins,42193
50,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,OCSSA014950,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,562 km,562203,9 hours 2 mins,32534
51,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,OCSSA014974,SAN PEDRO MIXTEPEC -DTO. 22 -,OAXACA,402 km,402271,8 hours 41 mins,31286
52,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,OCSSA014991,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,207 km,206840,4 hours 15 mins,15304
53,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,OCSSA015015,TLACOLULA DE MATAMOROS,OAXACA,405 km,405258,7 hours 37 mins,27393
54,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,OCSSA007722,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,"1,084 km",1084064,13 hours 59 mins,50318
55,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,590 km,589903,8 hours 25 mins,30320
56,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,OCSSA014764,SAN BARTOLO COYOTEPEC,OAXACA,847 km,846880,10 hours 30 mins,37813
57,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,OCSSA014916,OAXACA DE JUÁREZ,OAXACA,826 km,825709,9 hours 59 mins,35957
58,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,OCSSA014933,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,"1,085 km",1084625,13 hours 59 mins,50364
59,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,OCSSA014950,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,803 km,802967,10 hours 18 mins,37102
60,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,OCSSA014974,SAN PEDRO MIXTEPEC -DTO. 22 -,OAXACA,511 km,511229,9 hours 12 mins,33105
61,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,OCSSA014991,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,592 km,592471,8 hours 32 mins,30736
62,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,OCSSA015015,TLACOLULA DE MATAMOROS,OAXACA,858 km,858093,10 hours 39 mins,38338
63,GRSSA011696,OMETEPEC,GUERRERO,OCSSA007722,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,528 km,528129,9 hours 42 mins,34933
64,GRSSA011696,OMETEPEC,GUERRERO,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,289 km,289479,7 hours 39 mins,27565
65,GRSSA011696,OMETEPEC,GUERRERO,OCSSA014764,SAN BARTOLO COYOTEPEC,OAXACA,379 km,379468,8 hours 54 mins,32015
66,GRSSA011696,OMETEPEC,GUERRERO,OCSSA014916,OAXACA DE JUÁREZ,OAXACA,358 km,358297,8 hours 23 mins,30160
67,GRSSA011696,OMETEPEC,GUERRERO,OCSSA014933,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,528 km,527852,9 hours 40 mins,34827
68,GRSSA011696,OMETEPEC,GUERRERO,OCSSA014950,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,880 km,880072,11 hours 48 mins,42479
