,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
37,NLSSA014190,GUADALUPE,NUEVO LEON,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,519 km,518661,6 hours 55 mins,24899
38,NLSSA014190,GUADALUPE,NUEVO LEON,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,622 km,621873,8 hours 59 mins,32357
39,NLSSA014190,GUADALUPE,NUEVO LEON,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,622 km,621823,8 hours 58 mins,32272
40,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,604 km,604264,6 hours 42 mins,24105
41,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,601 km,601231,6 hours 36 mins,23786
42,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,415 km,415048,4 hours 41 mins,16874
43,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,603 km,602803,6 hours 41 mins,24055
44,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,642 km,641698,6 hours 58 mins,25074
45,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,626 km,626346,8 hours 10 mins,29381
46,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,730 km,729558,10 hours 14 mins,36840
47,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,730 km,729508,10 hours 13 mins,36755
48,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,550 km,549731,6 hours 15 mins,22498
49,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,547 km,546698,6 hours 10 mins,22179
50,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,361 km,360515,4 hours 14 mins,15267
51,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,548 km,548270,6 hours 14 mins,22448
52,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,587 km,587165,6 hours 31 mins,23467
53,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,498 km,498448,6 hours 44 mins,24214
54,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,602 km,601661,8 hours 48 mins,31672
55,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,602 km,601610,8 hours 46 mins,31587
56,NLSSA014226,MONTEMORELOS,NUEVO LEON,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,469 km,468675,5 hours 38 mins,20277
57,NLSSA014226,MONTEMORELOS,NUEVO LEON,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,466 km,465643,5 hours 33 mins,19958
58,NLSSA014226,MONTEMORELOS,NUEVO LEON,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,279 km,279460,3 hours 37 mins,13046
59,NLSSA014226,MONTEMORELOS,NUEVO LEON,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,467 km,467214,5 hours 37 mins,20227
60,NLSSA014226,MONTEMORELOS,NUEVO LEON,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,506 km,506110,5 hours 54 mins,21246
61,NLSSA014226,MONTEMORELOS,NUEVO LEON,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,441 km,440938,5 hours 57 mins,21403
62,NLSSA014226,MONTEMORELOS,NUEVO LEON,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,544 km,544150,8 hours 1 min,28862
63,NLSSA014226,MONTEMORELOS,NUEVO LEON,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,544 km,544100,8 hours 0 mins,28777
64,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,239 km,238770,2 hours 45 mins,9909
65,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,236 km,235738,2 hours 40 mins,9590
66,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,50.4 km,50441,44 mins,2647
67,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,237 km,237309,2 hours 44 mins,9859
68,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,276 km,276204,3 hours 1 min,10878
69,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,396 km,395763,4 hours 25 mins,15896
70,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,496 km,495720,6 hours 18 mins,22686
71,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,496 km,495670,6 hours 17 mins,22600
