,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
45,MCSSA015502,TOLUCA,MEXICO,MSSSA002251,CUERNAVACA,MORELOS,135 km,135183,1 hour 56 mins,6944
46,MCSSA015502,TOLUCA,MEXICO,MSSSA002275,JOJUTLA,MORELOS,171 km,171126,2 hours 30 mins,8981
47,MCSSA015502,TOLUCA,MEXICO,MSSSA002292,CUAUTLA,MORELOS,152 km,152309,2 hours 18 mins,8273
48,MCSSA015572,TULTITLÁN,MEXICO,MSSSA002234,JIUTEPEC,MORELOS,129 km,129419,1 hour 55 mins,6883
49,MCSSA015572,TULTITLÁN,MEXICO,MSSSA002251,CUERNAVACA,MORELOS,128 km,127732,1 hour 53 mins,6799
50,MCSSA015572,TULTITLÁN,MEXICO,MSSSA002275,JOJUTLA,MORELOS,164 km,163675,2 hours 27 mins,8836
51,MCSSA015572,TULTITLÁN,MEXICO,MSSSA002292,CUAUTLA,MORELOS,145 km,144858,2 hours 15 mins,8128
52,MCSSA015601,OTUMBA,MEXICO,MSSSA002234,JIUTEPEC,MORELOS,157 km,156755,2 hours 33 mins,9157
53,MCSSA015601,OTUMBA,MEXICO,MSSSA002251,CUERNAVACA,MORELOS,155 km,155068,2 hours 31 mins,9072
54,MCSSA015601,OTUMBA,MEXICO,MSSSA002275,JOJUTLA,MORELOS,191 km,191011,3 hours 5 mins,11110
55,MCSSA015601,OTUMBA,MEXICO,MSSSA002292,CUAUTLA,MORELOS,139 km,139062,2 hours 20 mins,8423
56,MCSSA015630,AMECAMECA,MEXICO,MSSSA002234,JIUTEPEC,MORELOS,77.1 km,77127,1 hour 25 mins,5096
57,MCSSA015630,AMECAMECA,MEXICO,MSSSA002251,CUERNAVACA,MORELOS,80.0 km,79977,1 hour 32 mins,5516
58,MCSSA015630,AMECAMECA,MEXICO,MSSSA002275,JOJUTLA,MORELOS,95.6 km,95575,1 hour 54 mins,6857
59,MCSSA015630,AMECAMECA,MEXICO,MSSSA002292,CUAUTLA,MORELOS,46.4 km,46391,53 mins,3163
60,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,MSSSA002234,JIUTEPEC,MORELOS,104 km,103678,1 hour 48 mins,6505
61,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,MSSSA002251,CUERNAVACA,MORELOS,102 km,101991,1 hour 47 mins,6421
62,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,MSSSA002275,JOJUTLA,MORELOS,138 km,137934,2 hours 21 mins,8459
63,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,MSSSA002292,CUAUTLA,MORELOS,95.1 km,95068,1 hour 41 mins,6078
64,MCSSA018371,TOLUCA,MEXICO,MSSSA002234,JIUTEPEC,MORELOS,135 km,134515,1 hour 51 mins,6680
65,MCSSA018371,TOLUCA,MEXICO,MSSSA002251,CUERNAVACA,MORELOS,133 km,132828,1 hour 50 mins,6595
66,MCSSA018371,TOLUCA,MEXICO,MSSSA002275,JOJUTLA,MORELOS,169 km,168771,2 hours 24 mins,8633
67,MCSSA018371,TOLUCA,MEXICO,MSSSA002292,CUAUTLA,MORELOS,150 km,149954,2 hours 12 mins,7925
