,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,92.3 km,92274,1 hour 12 mins,4316
1,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,NLSSA014161,MONTERREY,NUEVO LEON,87.5 km,87503,1 hour 11 mins,4249
2,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,NLSSA014173,MONTERREY,NUEVO LEON,87.5 km,87459,1 hour 9 mins,4128
3,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,NLSSA014185,MONTERREY,NUEVO LEON,85.7 km,85666,1 hour 8 mins,4062
4,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,NLSSA014190,GUADALUPE,NUEVO LEON,93.4 km,93391,1 hour 16 mins,4556
5,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,177 km,176898,2 hours 0 mins,7227
6,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,133 km,132776,1 hour 37 mins,5843
7,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,NLSSA014226,MONTEMORELOS,NUEVO LEON,162 km,162374,2 hours 8 mins,7651
8,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,249 km,248601,3 hours 3 mins,10986
