,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,TCSSA016465,CENTRO,TABASCO,CCSSA017345,CAMPECHE,CAMPECHE,384 km,383902,5 hours 30 mins,19810
1,TCSSA016465,CENTRO,TABASCO,CCSSA017350,CAMPECHE,CAMPECHE,384 km,383902,5 hours 30 mins,19810
2,TCSSA016465,CENTRO,TABASCO,CCSSA017362,ESCÁRCEGA,CAMPECHE,303 km,303244,3 hours 53 mins,14005
3,TCSSA016465,CENTRO,TABASCO,CCSSA017374,CARMEN,CAMPECHE,177 km,177366,2 hours 46 mins,9983
4,TCSSA016465,CENTRO,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,240 km,239986,3 hours 35 mins,12877
5,TCSSA016465,CENTRO,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,248 km,247550,3 hours 48 mins,13655
6,TCSSA016465,CENTRO,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,306 km,305708,4 hours 38 mins,16653
7,TCSSA016465,CENTRO,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,391 km,390852,6 hours 11 mins,22267
8,TCSSA016465,CENTRO,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,305 km,305073,4 hours 32 mins,16342
9,TCSSA016465,CENTRO,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,79.1 km,79060,1 hour 21 mins,4875
10,TCSSA016465,CENTRO,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,147 km,146795,2 hours 9 mins,7734
11,TCSSA016465,CENTRO,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,566 km,566052,7 hours 49 mins,28143
12,TCSSA016465,CENTRO,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,344 km,343885,4 hours 48 mins,17292
13,TCSSA016465,CENTRO,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,223 km,223191,4 hours 43 mins,16974
14,TCSSA016465,CENTRO,TABASCO,OCSSA007722,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,412 km,411768,5 hours 56 mins,21333
15,TCSSA016465,CENTRO,TABASCO,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,717 km,717434,9 hours 10 mins,33029
16,TCSSA016465,CENTRO,TABASCO,OCSSA014764,SAN BARTOLO COYOTEPEC,OAXACA,828 km,828273,10 hours 3 mins,36157
17,TCSSA016465,CENTRO,TABASCO,OCSSA014916,OAXACA DE JUÁREZ,OAXACA,807 km,807103,9 hours 32 mins,34349
18,TCSSA016465,CENTRO,TABASCO,OCSSA014950,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,387 km,387310,4 hours 43 mins,16988
19,TCSSA016465,CENTRO,TABASCO,OCSSA014974,SAN PEDRO MIXTEPEC -DTO. 22 -,OAXACA,709 km,709413,10 hours 19 mins,37115
20,TCSSA016465,CENTRO,TABASCO,OCSSA015015,TLACOLULA DE MATAMOROS,OAXACA,660 km,660458,9 hours 36 mins,34567
21,TCSSA016465,CENTRO,TABASCO,QRSSA017564,OTHÓN P. BLANCO,QUINTANA ROO,570 km,570209,7 hours 20 mins,26412
22,TCSSA016465,CENTRO,TABASCO,QRSSA017605,BENITO JUÁREZ,QUINTANA ROO,861 km,861110,10 hours 40 mins,38420
23,TCSSA016465,CENTRO,TABASCO,QRSSA017622,FELIPE CARRILLO PUERTO,QUINTANA ROO,690 km,690279,8 hours 42 mins,31315
24,TCSSA016465,CENTRO,TABASCO,TCSSA006372,HUIMANGUILLO,TABASCO,65.3 km,65302,1 hour 2 mins,3704
25,TCSSA016465,CENTRO,TABASCO,TCSSA006396,MACUSPANA,TABASCO,54.9 km,54916,49 mins,2952
26,TCSSA016465,CENTRO,TABASCO,TCSSA016383,BALANCÁN,TABASCO,190 km,190134,2 hours 47 mins,10045
27,TCSSA016465,CENTRO,TABASCO,TCSSA016400,CÁRDENAS,TABASCO,49.1 km,49085,42 mins,2525
28,TCSSA016465,CENTRO,TABASCO,TCSSA016424,CENTLA,TABASCO,82.7 km,82678,1 hour 14 mins,4443
29,TCSSA016465,CENTRO,TABASCO,TCSSA016494,COMALCALCO,TABASCO,57.5 km,57516,53 mins,3194
30,TCSSA016465,CENTRO,TABASCO,TCSSA016535,EMILIANO ZAPATA,TABASCO,148 km,147586,2 hours 0 mins,7228
31,TCSSA016465,CENTRO,TABASCO,TCSSA016576,JALAPA,TABASCO,43.4 km,43388,49 mins,2942
32,TCSSA016465,CENTRO,TABASCO,TCSSA016593,JALPA DE MÉNDEZ,TABASCO,34.3 km,34290,52 mins,3092
33,TCSSA016465,CENTRO,TABASCO,TCSSA016610,JONUTA,TABASCO,161 km,161493,2 hours 12 mins,7898
34,TCSSA016465,CENTRO,TABASCO,TCSSA016651,NACAJUCA,TABASCO,28.4 km,28375,39 mins,2362
35,TCSSA016465,CENTRO,TABASCO,TCSSA016675,PARAÍSO,TABASCO,75.2 km,75190,1 hour 9 mins,4152
36,TCSSA016465,CENTRO,TABASCO,TCSSA016716,TEAPA,TABASCO,56.0 km,56009,58 mins,3477
37,TCSSA016465,CENTRO,TABASCO,TCSSA016733,TENOSIQUE,TABASCO,221 km,221117,3 hours 13 mins,11551
38,TCSSA016465,CENTRO,TABASCO,VZSSA008104,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,666 km,666499,8 hours 28 mins,30453
39,TCSSA016465,CENTRO,TABASCO,VZSSA014916,PÁNUCO,VERACRUZ DE IGNACIO DE LA LLAVE,986 km,986285,12 hours 24 mins,44614
40,TCSSA016465,CENTRO,TABASCO,VZSSA014933,TUXPAN,VERACRUZ DE IGNACIO DE LA LLAVE,769 km,769362,9 hours 24 mins,33851
41,TCSSA016465,CENTRO,TABASCO,VZSSA014950,POZA RICA DE HIDALGO,VERACRUZ DE IGNACIO DE LA LLAVE,727 km,726805,9 hours 6 mins,32785
42,TCSSA016465,CENTRO,TABASCO,VZSSA014974,MARTÍNEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,665 km,665379,8 hours 24 mins,30269
43,TCSSA016465,CENTRO,TABASCO,VZSSA015003,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,573 km,573358,6 hours 36 mins,23765
44,TCSSA016465,CENTRO,TABASCO,VZSSA015015,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,573 km,573358,6 hours 36 mins,23765
45,TCSSA016465,CENTRO,TABASCO,VZSSA015032,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,573 km,573358,6 hours 36 mins,23765
46,TCSSA016465,CENTRO,TABASCO,VZSSA015044,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,573 km,573358,6 hours 36 mins,23765
