,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,SLSSA002590,CULIACÁN,SINALOA,BSSSA000811,COMONDÚ,BAJA CALIFORNIA SUR,682 km,682480,14 hours 30 mins,52216
1,SLSSA002590,CULIACÁN,SINALOA,BSSSA000840,MULEGÉ,BAJA CALIFORNIA SUR,724 km,723947,14 hours 58 mins,53856
2,SLSSA002590,CULIACÁN,SINALOA,BSSSA000893,LA PAZ,BAJA CALIFORNIA SUR,470 km,470158,12 hours 4 mins,43462
3,SLSSA002590,CULIACÁN,SINALOA,BSSSA000905,LA PAZ,BAJA CALIFORNIA SUR,463 km,462880,12 hours 1 min,43239
4,SLSSA002590,CULIACÁN,SINALOA,BSSSA000922,LOS CABOS,BAJA CALIFORNIA SUR,655 km,654554,14 hours 12 mins,51111
5,SLSSA002590,CULIACÁN,SINALOA,CHSSA017441,CHIHUAHUA,CHIHUAHUA,"1,086 km",1086354,12 hours 42 mins,45707
6,SLSSA002590,CULIACÁN,SINALOA,CHSSA017511,OJINAGA,CHIHUAHUA,"1,228 km",1227992,13 hours 46 mins,49566
7,SLSSA002590,CULIACÁN,SINALOA,CHSSA017564,HIDALGO DEL PARRAL,CHIHUAHUA,861 km,861387,10 hours 23 mins,37368
8,SLSSA002590,CULIACÁN,SINALOA,CHSSA017593,GÓMEZ FARÍAS,CHIHUAHUA,"1,277 km",1277234,14 hours 57 mins,53801
9,SLSSA002590,CULIACÁN,SINALOA,CHSSA017610,NUEVO CASAS GRANDES,CHIHUAHUA,"1,290 km",1289828,15 hours 5 mins,54302
10,SLSSA002590,CULIACÁN,SINALOA,CHSSA017651,BOCOYNA,CHIHUAHUA,601 km,601477,12 hours 33 mins,45174
11,SLSSA002590,CULIACÁN,SINALOA,DGSSA017144,DURANGO,DURANGO,464 km,463510,5 hours 44 mins,20665
12,SLSSA002590,CULIACÁN,SINALOA,DGSSA017156,DURANGO,DURANGO,462 km,462433,5 hours 43 mins,20565
13,SLSSA002590,CULIACÁN,SINALOA,DGSSA017161,GÓMEZ PALACIO,DURANGO,687 km,686988,7 hours 58 mins,28688
14,SLSSA002590,CULIACÁN,SINALOA,DGSSA017173,SANTIAGO PAPASQUIARO,DURANGO,618 km,618422,7 hours 40 mins,27604
15,SLSSA002590,CULIACÁN,SINALOA,DGSSA017185,RODEO,DURANGO,607 km,607133,7 hours 26 mins,26772
16,SLSSA002590,CULIACÁN,SINALOA,NTSSA015076,TEPIC,NAYARIT,471 km,470689,5 hours 20 mins,19217
17,SLSSA002590,CULIACÁN,SINALOA,SRSSA006302,SAN LUIS RÍO COLORADO,SONORA,"1,322 km",1322149,14 hours 31 mins,52273
18,SLSSA002590,CULIACÁN,SINALOA,SRSSA017503,HERMOSILLO,SONORA,697 km,696973,7 hours 59 mins,28738
19,SLSSA002590,CULIACÁN,SINALOA,SRSSA017520,HERMOSILLO,SONORA,687 km,687038,7 hours 43 mins,27804
20,SLSSA002590,CULIACÁN,SINALOA,SRSSA017544,HERMOSILLO,SONORA,693 km,692959,7 hours 55 mins,28473
21,SLSSA002590,CULIACÁN,SINALOA,SRSSA017561,CABORCA,SONORA,972 km,971654,10 hours 43 mins,38600
22,SLSSA002590,CULIACÁN,SINALOA,SRSSA017585,SANTA ANA,SONORA,865 km,865295,9 hours 27 mins,34004
23,SLSSA002590,CULIACÁN,SINALOA,SRSSA017626,CAJEME,SONORA,438 km,437690,5 hours 14 mins,18842
24,SLSSA002590,CULIACÁN,SINALOA,SRSSA017643,NAVOJOA,SONORA,370 km,370436,4 hours 18 mins,15489
25,SLSSA002590,CULIACÁN,SINALOA,SRSSA017655,NAVOJOA,SONORA,366 km,366203,4 hours 10 mins,15024
