,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,JCSSA012882,GUADALAJARA,JALISCO,ASSSA000931,AGUASCALIENTES,AGUASCALIENTES,229 km,228963,2 hours 58 mins,10697
1,JCSSA012882,GUADALAJARA,JALISCO,ASSSA000943,AGUASCALIENTES,AGUASCALIENTES,220 km,219926,2 hours 48 mins,10073
2,JCSSA012882,GUADALAJARA,JALISCO,ASSSA000955,RINCÓN DE ROMOS,AGUASCALIENTES,260 km,260312,3 hours 20 mins,11985
3,JCSSA012882,GUADALAJARA,JALISCO,ASSSA000960,CALVILLO,AGUASCALIENTES,265 km,264554,3 hours 9 mins,11357
4,JCSSA012882,GUADALAJARA,JALISCO,CMSSA010450,COLIMA,COLIMA,201 km,201014,2 hours 42 mins,9718
5,JCSSA012882,GUADALAJARA,JALISCO,DGSSA017144,DURANGO,DURANGO,619 km,618530,7 hours 24 mins,26619
6,JCSSA012882,GUADALAJARA,JALISCO,DGSSA017156,DURANGO,DURANGO,619 km,618926,7 hours 24 mins,26617
7,JCSSA012882,GUADALAJARA,JALISCO,DGSSA017161,GÓMEZ PALACIO,DURANGO,712 km,712090,8 hours 21 mins,30035
8,JCSSA012882,GUADALAJARA,JALISCO,DGSSA017173,SANTIAGO PAPASQUIARO,DURANGO,790 km,789748,9 hours 31 mins,34259
9,JCSSA012882,GUADALAJARA,JALISCO,DGSSA017185,RODEO,DURANGO,741 km,740879,9 hours 8 mins,32864
10,JCSSA012882,GUADALAJARA,JALISCO,GTSSA016575,GUANAJUATO,GUANAJUATO,266 km,265862,3 hours 10 mins,11393
11,JCSSA012882,GUADALAJARA,JALISCO,GTSSA016580,SALAMANCA,GUANAJUATO,266 km,266398,3 hours 25 mins,12294
12,JCSSA012882,GUADALAJARA,JALISCO,JCSSA003670,MEZQUITIC,JALISCO,321 km,320512,5 hours 26 mins,19571
13,JCSSA012882,GUADALAJARA,JALISCO,JCSSA008063,AMECA,JALISCO,89.3 km,89334,1 hour 30 mins,5416
14,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012771,ZAPOPAN,JALISCO,10.6 km,10570,25 mins,1523
15,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012783,COLOTLÁN,JALISCO,213 km,213334,3 hours 44 mins,13464
16,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012795,LAGOS DE MORENO,JALISCO,184 km,184005,2 hours 17 mins,8240
17,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012800,TEPATITLÁN DE MORELOS,JALISCO,73.0 km,72950,1 hour 9 mins,4124
18,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012812,LA BARCA,JALISCO,99.5 km,99462,1 hour 17 mins,4619
19,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012824,TAMAZULA DE GORDIANO,JALISCO,168 km,168017,2 hours 31 mins,9037
20,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012836,ZAPOTLÁN EL GRANDE,JALISCO,133 km,133006,1 hour 55 mins,6881
21,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012841,AUTLÁN DE NAVARRO,JALISCO,196 km,195884,3 hours 16 mins,11771
22,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012853,PUERTO VALLARTA,JALISCO,334 km,333630,5 hours 5 mins,18315
23,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012870,ZAPOPAN,JALISCO,15.3 km,15257,30 mins,1828
24,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012894,SAN PEDRO TLAQUEPAQUE,JALISCO,2.6 km,2610,6 mins,367
25,JCSSA012882,GUADALAJARA,JALISCO,JCSSA012906,GUADALAJARA,JALISCO,4.8 km,4812,12 mins,740
