,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,MSSSA002234,JIUTEPEC,MORELOS,DFSSA004936,AZCAPOTZALCO,CIUDAD DE MEXICO,108 km,107635,1 hour 37 mins,5825
1,MSSSA002234,JIUTEPEC,MORELOS,DFSSA004941,BENITO JUÁREZ,CIUDAD DE MEXICO,91.6 km,91613,1 hour 21 mins,4870
2,MSSSA002234,JIUTEPEC,MORELOS,DFSSA017723,IZTAPALAPA,CIUDAD DE MEXICO,93.0 km,92984,1 hour 25 mins,5102
3,MSSSA002234,JIUTEPEC,MORELOS,DFSSA017735,CUAUHTÉMOC,CIUDAD DE MEXICO,97.0 km,97034,1 hour 33 mins,5598
4,MSSSA002234,JIUTEPEC,MORELOS,GRSSA011560,TLAPEHUALA,GUERRERO,268 km,268334,4 hours 21 mins,15654
5,MSSSA002234,JIUTEPEC,MORELOS,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,104 km,103814,1 hour 32 mins,5548
6,MSSSA002234,JIUTEPEC,MORELOS,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,193 km,192772,2 hours 13 mins,7981
7,MSSSA002234,JIUTEPEC,MORELOS,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,192 km,191592,2 hours 10 mins,7809
8,MSSSA002234,JIUTEPEC,MORELOS,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,270 km,270130,5 hours 10 mins,18607
9,MSSSA002234,JIUTEPEC,MORELOS,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,272 km,271851,5 hours 16 mins,18938
10,MSSSA002234,JIUTEPEC,MORELOS,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,393 km,393155,4 hours 53 mins,17560
11,MSSSA002234,JIUTEPEC,MORELOS,GRSSA011696,OMETEPEC,GUERRERO,475 km,475194,6 hours 25 mins,23110
12,MSSSA002234,JIUTEPEC,MORELOS,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,297 km,296563,3 hours 30 mins,12617
