,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,CLSSA002064,SALTILLO,COAHUILA DE ZARAGOZA,96.0 km,96033,1 hour 21 mins,4840
1,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,NLSSA014161,MONTERREY,NUEVO LEON,9.9 km,9864,17 mins,990
2,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,NLSSA014173,MONTERREY,NUEVO LEON,5.1 km,5061,10 mins,574
3,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,NLSSA014185,MONTERREY,NUEVO LEON,9.9 km,9948,19 mins,1166
4,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,NLSSA014190,GUADALUPE,NUEVO LEON,8.1 km,8089,17 mins,1030
5,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,NLSSA014202,SABINAS HIDALGO,NUEVO LEON,102 km,102315,1 hour 19 mins,4718
6,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,NLSSA014214,CADEREYTA JIMÉNEZ,NUEVO LEON,36.1 km,36114,37 mins,2227
7,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,NLSSA014226,MONTEMORELOS,NUEVO LEON,85.7 km,85697,1 hour 19 mins,4746
8,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,NLSSA014231,DOCTOR ARROYO,NUEVO LEON,333 km,333342,4 hours 7 mins,14802
9,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,521 km,521331,5 hours 53 mins,21164
10,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,518 km,518299,5 hours 48 mins,20853
11,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,332 km,332116,3 hours 51 mins,13877
12,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,520 km,519870,5 hours 52 mins,21120
13,NLSSA014050,SAN NICOLÁS DE LOS GARZA,NUEVO LEON,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,559 km,558766,6 hours 9 mins,22112
