,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,BCSSA017533,TIJUANA,BAJA CALIFORNIA,BCSSA017521,MEXICALI,BAJA CALIFORNIA,175 km,174858,2 hours 18 mins,8301
1,BCSSA017533,TIJUANA,BAJA CALIFORNIA,BCSSA017545,ENSENADA,BAJA CALIFORNIA,104 km,104185,1 hour 27 mins,5222
2,BCSSA017533,TIJUANA,BAJA CALIFORNIA,BCSSA018051,MEXICALI,BAJA CALIFORNIA,177 km,177219,2 hours 24 mins,8631
3,BCSSA017533,TIJUANA,BAJA CALIFORNIA,BSSSA000811,COMONDÚ,BAJA CALIFORNIA SUR,"1,318 km",1318186,17 hours 54 mins,64413
4,BCSSA017533,TIJUANA,BAJA CALIFORNIA,BSSSA000840,MULEGÉ,BAJA CALIFORNIA SUR,972 km,972189,13 hours 6 mins,47138
5,BCSSA017533,TIJUANA,BAJA CALIFORNIA,BSSSA000893,LA PAZ,BAJA CALIFORNIA SUR,"1,528 km",1527550,20 hours 18 mins,73101
6,BCSSA017533,TIJUANA,BAJA CALIFORNIA,BSSSA000905,LA PAZ,BAJA CALIFORNIA SUR,"1,525 km",1525428,20 hours 16 mins,72955
7,BCSSA017533,TIJUANA,BAJA CALIFORNIA,BSSSA000922,LOS CABOS,BAJA CALIFORNIA SUR,"1,704 km",1703652,22 hours 16 mins,80162
8,BCSSA017533,TIJUANA,BAJA CALIFORNIA,SRSSA006302,SAN LUIS RÍO COLORADO,SONORA,240 km,240259,2 hours 51 mins,10283
9,BCSSA017533,TIJUANA,BAJA CALIFORNIA,SRSSA017503,HERMOSILLO,SONORA,870 km,869878,9 hours 52 mins,35547
10,BCSSA017533,TIJUANA,BAJA CALIFORNIA,SRSSA017520,HERMOSILLO,SONORA,870 km,869901,9 hours 52 mins,35530
11,BCSSA017533,TIJUANA,BAJA CALIFORNIA,SRSSA017544,HERMOSILLO,SONORA,866 km,865554,9 hours 47 mins,35208
12,BCSSA017533,TIJUANA,BAJA CALIFORNIA,SRSSA017561,CABORCA,SONORA,590 km,589566,6 hours 43 mins,24179
13,BCSSA017533,TIJUANA,BAJA CALIFORNIA,SRSSA017585,SANTA ANA,SONORA,695 km,694882,7 hours 55 mins,28477
14,BCSSA017533,TIJUANA,BAJA CALIFORNIA,SRSSA017626,CAJEME,SONORA,"1,122 km",1122249,12 hours 25 mins,44679
15,BCSSA017533,TIJUANA,BAJA CALIFORNIA,SRSSA017643,NAVOJOA,SONORA,"1,191 km",1190680,13 hours 2 mins,46936
16,BCSSA017533,TIJUANA,BAJA CALIFORNIA,SRSSA017655,NAVOJOA,SONORA,"1,194 km",1194034,13 hours 10 mins,47404
