,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,781 km,781162,9 hours 51 mins,35483
1,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,789 km,788727,10 hours 4 mins,36246
2,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,847 km,846885,10 hours 54 mins,39225
3,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,932 km,932032,12 hours 26 mins,44786
4,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,CSSSA017365,VILLAFLORES,CHIAPAS,846 km,846249,10 hours 49 mins,38916
5,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,CSSSA017370,PICHUCALCO,CHIAPAS,756 km,756256,9 hours 56 mins,35739
6,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,CSSSA017382,PALENQUE,CHIAPAS,853 km,853102,10 hours 56 mins,39388
7,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,CSSSA017394,TAPACHULA,CHIAPAS,851 km,850773,12 hours 20 mins,44396
8,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,CSSSA017406,TONALÁ,CHIAPAS,629 km,628605,9 hours 19 mins,33541
9,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,CSSSA017411,OCOSINGO,CHIAPAS,941 km,940542,13 hours 8 mins,47251
10,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,GRSSA011560,TLAPEHUALA,GUERRERO,495 km,494674,7 hours 42 mins,27726
11,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,330 km,330155,4 hours 55 mins,17683
12,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,394 km,394182,5 hours 21 mins,19258
13,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,393 km,393002,5 hours 18 mins,19089
14,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,203 km,202642,3 hours 56 mins,14157
15,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,204 km,204363,4 hours 1 min,14481
16,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,595 km,594565,8 hours 0 mins,28786
17,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,GRSSA011696,OMETEPEC,GUERRERO,291 km,291022,7 hours 44 mins,27814
18,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,498 km,497881,6 hours 38 mins,23884
19,OCSSA007734,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAXACA,OCSSA007722,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAXACA,451 km,450577,7 hours 18 mins,26266
