,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,PLSSA006306,CUAUTLANCINGO,PUEBLA,DFSSA004936,AZCAPOTZALCO,CIUDAD DE MEXICO,125 km,124917,1 hour 44 mins,6246
1,PLSSA006306,CUAUTLANCINGO,PUEBLA,DFSSA004941,BENITO JUÁREZ,CIUDAD DE MEXICO,120 km,119859,1 hour 36 mins,5757
2,PLSSA006306,CUAUTLANCINGO,PUEBLA,DFSSA017723,IZTAPALAPA,CIUDAD DE MEXICO,106 km,106334,1 hour 27 mins,5225
3,PLSSA006306,CUAUTLANCINGO,PUEBLA,DFSSA017735,CUAUHTÉMOC,CIUDAD DE MEXICO,122 km,121795,1 hour 47 mins,6401
4,PLSSA006306,CUAUTLANCINGO,PUEBLA,GRSSA011560,TLAPEHUALA,GUERRERO,395 km,394582,5 hours 37 mins,20199
5,PLSSA006306,CUAUTLANCINGO,PUEBLA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,230 km,230064,2 hours 49 mins,10156
6,PLSSA006306,CUAUTLANCINGO,PUEBLA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,294 km,294090,3 hours 16 mins,11732
7,PLSSA006306,CUAUTLANCINGO,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,293 km,292910,3 hours 13 mins,11562
8,PLSSA006306,CUAUTLANCINGO,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,256 km,255535,4 hours 46 mins,17174
9,PLSSA006306,CUAUTLANCINGO,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,257 km,257256,4 hours 52 mins,17497
10,PLSSA006306,CUAUTLANCINGO,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,494 km,494474,5 hours 54 mins,21259
11,PLSSA006306,CUAUTLANCINGO,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,577 km,576512,7 hours 26 mins,26780
12,PLSSA006306,CUAUTLANCINGO,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,398 km,397790,4 hours 33 mins,16357
13,PLSSA006306,CUAUTLANCINGO,PUEBLA,HGSSA015492,PACHUCA DE SOTO,HIDALGO,137 km,137293,1 hour 50 mins,6578
14,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA000352,ACULCO,MEXICO,258 km,258362,3 hours 3 mins,10998
15,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA002831,IXTAPAN DEL ORO,MEXICO,276 km,276369,3 hours 58 mins,14278
16,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA003176,JILOTEPEC,MEXICO,222 km,221942,2 hours 31 mins,9069
17,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA004832,OTZOLOAPAN,MEXICO,298 km,298301,4 hours 38 mins,16682
18,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA004996,POLOTITLÁN,MEXICO,245 km,244942,2 hours 45 mins,9885
19,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA008566,ZACAZONAPAN,MEXICO,285 km,284604,4 hours 31 mins,16233
20,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA015304,ATLACOMULCO,MEXICO,257 km,256959,2 hours 52 mins,10301
21,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA015333,JILOTEPEC,MEXICO,215 km,214818,2 hours 32 mins,9145
22,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA015350,TENANGO DEL VALLE,MEXICO,192 km,192308,2 hours 43 mins,9758
23,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA015490,TOLUCA,MEXICO,176 km,176435,2 hours 28 mins,8873
24,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA015572,TULTITLÁN,MEXICO,163 km,163258,2 hours 6 mins,7562
25,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA015601,OTUMBA,MEXICO,104 km,103625,1 hour 19 mins,4711
26,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA015630,AMECAMECA,MEXICO,110 km,110227,1 hour 25 mins,5095
27,PLSSA006306,CUAUTLANCINGO,PUEBLA,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,110 km,109782,1 hour 29 mins,5322
