,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
0,QTSSA002744,CORREGIDORA,QUERETARO,GTSSA016575,GUANAJUATO,GUANAJUATO,152 km,152484,1 hour 49 mins,6553
1,QTSSA002744,CORREGIDORA,QUERETARO,GTSSA016580,SALAMANCA,GUANAJUATO,93.1 km,93142,1 hour 8 mins,4059
2,QTSSA002744,CORREGIDORA,QUERETARO,HGSSA015492,PACHUCA DE SOTO,HIDALGO,228 km,228339,2 hours 40 mins,9571
3,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA000352,ACULCO,MEXICO,104 km,103647,1 hour 20 mins,4791
4,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA002831,IXTAPAN DEL ORO,MEXICO,265 km,265137,3 hours 40 mins,13177
5,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA003176,JILOTEPEC,MEXICO,117 km,116845,1 hour 22 mins,4939
6,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA004832,OTZOLOAPAN,MEXICO,287 km,287069,4 hours 20 mins,15616
7,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA004996,POLOTITLÁN,MEXICO,84.1 km,84104,1 hour 0 mins,3622
8,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA008566,ZACAZONAPAN,MEXICO,297 km,297137,4 hours 13 mins,15185
9,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA015304,ATLACOMULCO,MEXICO,136 km,135885,1 hour 46 mins,6338
10,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA015333,JILOTEPEC,MEXICO,123 km,122693,1 hour 34 mins,5653
11,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA015350,TENANGO DEL VALLE,MEXICO,223 km,223398,3 hours 2 mins,10937
12,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA015490,TOLUCA,MEXICO,198 km,198454,2 hours 34 mins,9230
13,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA015572,TULTITLÁN,MEXICO,191 km,190882,2 hours 11 mins,7845
14,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA015601,OTUMBA,MEXICO,232 km,231927,2 hours 39 mins,9559
15,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA015630,AMECAMECA,MEXICO,274 km,274325,3 hours 12 mins,11522
16,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,220 km,220157,2 hours 31 mins,9088
17,QTSSA002744,CORREGIDORA,QUERETARO,MCSSA018371,TOLUCA,MEXICO,205 km,205073,2 hours 38 mins,9495
18,QTSSA002744,CORREGIDORA,QUERETARO,MNSSA005391,PURUÁNDIRO,MICHOACAN DE OCAMPO,185 km,185029,2 hours 27 mins,8820
19,QTSSA002744,CORREGIDORA,QUERETARO,MNSSA016364,MORELIA,MICHOACAN DE OCAMPO,194 km,194187,2 hours 18 mins,8276
20,QTSSA002744,CORREGIDORA,QUERETARO,QTSSA012101,QUERÉTARO,QUERETARO,10.7 km,10747,14 mins,810
21,QTSSA002744,CORREGIDORA,QUERETARO,QTSSA012130,QUERÉTARO,QUERETARO,10.7 km,10747,14 mins,810
22,QTSSA002744,CORREGIDORA,QUERETARO,QTSSA012171,SAN JUAN DEL RÍO,QUERETARO,60.9 km,60940,50 mins,2999
23,QTSSA002744,CORREGIDORA,QUERETARO,QTSSA012212,CADEREYTA DE MONTES,QUERETARO,75.9 km,75884,1 hour 3 mins,3784
